FID,OBJECTID,SHAPE,SE_ANNO_CAD_DATA
HYDRANTOGD.9282681,9282681,POINT (16.423409573971565 48.2848712622852),
HYDRANTOGD.9283977,9283977,POINT (16.394861752172332 48.261793479373125),
HYDRANTOGD.9283978,9283978,POINT (16.410556526099022 48.17026057768749),
HYDRANTOGD.9283979,9283979,POINT (16.470397444086643 48.214496308880406),
HYDRANTOGD.9283980,9283980,POINT (16.409718692183745 48.25770376396746),
HYDRANTOGD.9283981,9283981,POINT (16.406604340691246 48.15747593281448),
HYDRANTOGD.9283982,9283982,POINT (16.312672738068 48.1694510091062),
HYDRANTOGD.9283983,9283983,POINT (16.259663909772144 48.13827920722236),
HYDRANTOGD.9283984,9283984,POINT (16.449081872465378 48.271623868437615),
HYDRANTOGD.9283985,9283985,POINT (16.373833346986487 48.23521765972018),
HYDRANTOGD.9283986,9283986,POINT (16.299476122868988 48.22013629162216),
HYDRANTOGD.9283987,9283987,POINT (16.285046898468494 48.18472731802782),
HYDRANTOGD.9283988,9283988,POINT (16.377085112467867 48.157630735246016),
HYDRANTOGD.9283989,9283989,POINT (16.46063660715735 48.22054063525299),
HYDRANTOGD.9283990,9283990,POINT (16.314825299867138 48.24526143694356),
HYDRANTOGD.9283991,9283991,POINT (16.293447416549707 48.172618124831054),
HYDRANTOGD.9283992,9283992,POINT (16.486518719969276 48.204304376289606),
HYDRANTOGD.9283993,9283993,POINT (16.418401020609966 48.227444303807516),
HYDRANTOGD.9283994,9283994,POINT (16.362570814199618 48.217303866756986),
HYDRANTOGD.9283995,9283995,POINT (16.402030750137172 48.2206785587937),
HYDRANTOGD.9283996,9283996,POINT (16.265343938345815 48.15545792761408),
HYDRANTOGD.9283997,9283997,POINT (16.349384759366643 48.249237186721835),
HYDRANTOGD.9283998,9283998,POINT (16.343209680483724 48.23884402765105),
HYDRANTOGD.9283999,9283999,POINT (16.38113374014942 48.19661242540993),
HYDRANTOGD.9284000,9284000,POINT (16.422916178791695 48.16803933187485),
HYDRANTOGD.9284001,9284001,POINT (16.29339710294879 48.197240680824464),
HYDRANTOGD.9284002,9284002,POINT (16.35237652733598 48.21480575637322),
HYDRANTOGD.9284003,9284003,POINT (16.314069953779608 48.211000937147894),
HYDRANTOGD.9284004,9284004,POINT (16.27998792610408 48.13206764985681),
HYDRANTOGD.9284005,9284005,POINT (16.446471219619973 48.23279775552196),
HYDRANTOGD.9284006,9284006,POINT (16.388806456702593 48.20695612844182),
HYDRANTOGD.9284007,9284007,POINT (16.38231141063545 48.16940263839838),
HYDRANTOGD.9284008,9284008,POINT (16.352892944874576 48.25532694890995),
HYDRANTOGD.9284009,9284009,POINT (16.490587937748455 48.251107742759324),
HYDRANTOGD.9284010,9284010,POINT (16.423848796443203 48.15390095225212),
HYDRANTOGD.9284011,9284011,POINT (16.381034766455723 48.29368221429791),
HYDRANTOGD.9284012,9284012,POINT (16.463208802688655 48.26504003735795),
HYDRANTOGD.9284013,9284013,POINT (16.295021203802786 48.23472194279113),
HYDRANTOGD.9284014,9284014,POINT (16.377494872478724 48.21777618330114),
HYDRANTOGD.9284015,9284015,POINT (16.45250218373169 48.234627125275615),
HYDRANTOGD.9284016,9284016,POINT (16.37668257507561 48.21993627064754),
HYDRANTOGD.9284017,9284017,POINT (16.394083222444504 48.2530587868756),
HYDRANTOGD.9284018,9284018,POINT (16.37948147552961 48.218688076060715),
HYDRANTOGD.9284019,9284019,POINT (16.423551797393607 48.161253499415345),
HYDRANTOGD.9284020,9284020,POINT (16.40903144631453 48.170910740007606),
HYDRANTOGD.9284021,9284021,POINT (16.341863211322977 48.14641494628151),
HYDRANTOGD.9284022,9284022,POINT (16.363810322881076 48.203524377457995),
HYDRANTOGD.9284023,9284023,POINT (16.461079643175616 48.25680117777263),
HYDRANTOGD.9284024,9284024,POINT (16.46510415473614 48.227844352904526),
HYDRANTOGD.9284025,9284025,POINT (16.328789651044637 48.18681763458695),
HYDRANTOGD.9284026,9284026,POINT (16.367443944140796 48.18829853674567),
HYDRANTOGD.9284027,9284027,POINT (16.3909259983233 48.17376495653744),
HYDRANTOGD.9284028,9284028,POINT (16.383118109675717 48.295254353444165),
HYDRANTOGD.9284029,9284029,POINT (16.36226092635866 48.24844690604217),
HYDRANTOGD.9284030,9284030,POINT (16.27758800382222 48.139276016298226),
HYDRANTOGD.9284031,9284031,POINT (16.35130565177535 48.201988827960136),
HYDRANTOGD.9284032,9284032,POINT (16.255729888020976 48.15554729962395),
HYDRANTOGD.9284033,9284033,POINT (16.33358277360262 48.25162965129069),
HYDRANTOGD.9284034,9284034,POINT (16.318644141688676 48.197609018197575),
HYDRANTOGD.9284035,9284035,POINT (16.451353087013473 48.22484266252738),
HYDRANTOGD.9284036,9284036,POINT (16.413251322233844 48.30366859332352),
HYDRANTOGD.9284037,9284037,POINT (16.405846655782177 48.303270257895925),
HYDRANTOGD.9284038,9284038,POINT (16.324735629684728 48.14598231902654),
HYDRANTOGD.9284039,9284039,POINT (16.270734023896363 48.19768656890182),
HYDRANTOGD.9284040,9284040,POINT (16.333452053701457 48.206052724054565),
HYDRANTOGD.9284041,9284041,POINT (16.376323044280376 48.21502684981888),
HYDRANTOGD.9284042,9284042,POINT (16.425849581207643 48.260295080822814),
HYDRANTOGD.9284043,9284043,POINT (16.306121961996737 48.242827107350585),
HYDRANTOGD.9284044,9284044,POINT (16.375913793161818 48.19224977461707),
HYDRANTOGD.9284045,9284045,POINT (16.364875376962452 48.188935299032146),
HYDRANTOGD.9284046,9284046,POINT (16.23361786001613 48.205903482957076),
HYDRANTOGD.9284047,9284047,POINT (16.416780753921064 48.27655086771707),
HYDRANTOGD.9284048,9284048,POINT (16.361653495249627 48.16092386102347),
HYDRANTOGD.9284049,9284049,POINT (16.391697797418548 48.16373127809194),
HYDRANTOGD.9284050,9284050,POINT (16.271559350632334 48.19119988032096),
HYDRANTOGD.9284051,9284051,POINT (16.34314983179815 48.25969789024551),
HYDRANTOGD.9284052,9284052,POINT (16.448457128446094 48.163510822867906),
HYDRANTOGD.9284053,9284053,POINT (16.3442798914913 48.14779409701849),
HYDRANTOGD.9284054,9284054,POINT (16.36977608708988 48.17096047309717),
HYDRANTOGD.9284055,9284055,POINT (16.373997623745502 48.21166545465195),
HYDRANTOGD.9284056,9284056,POINT (16.398856772819045 48.19558464062967),
HYDRANTOGD.9284057,9284057,POINT (16.362008251512567 48.14151136588038),
HYDRANTOGD.9284058,9284058,POINT (16.422457722830586 48.16107985793984),
HYDRANTOGD.9284059,9284059,POINT (16.34780679595561 48.16929198682267),
HYDRANTOGD.9284060,9284060,POINT (16.41542981362191 48.27672185812787),
HYDRANTOGD.9284061,9284061,POINT (16.395515607142187 48.247011233328905),
HYDRANTOGD.9284062,9284062,POINT (16.364936063317067 48.2566829622853),
HYDRANTOGD.9284063,9284063,POINT (16.43402372697265 48.169584487550104),
HYDRANTOGD.9284064,9284064,POINT (16.320485161511883 48.150413975826424),
HYDRANTOGD.9284065,9284065,POINT (16.375947240905695 48.1791971043654),
HYDRANTOGD.9284066,9284066,POINT (16.446281886298504 48.27905999093933),
HYDRANTOGD.9284067,9284067,POINT (16.260638961513163 48.16224127470437),
HYDRANTOGD.9284068,9284068,POINT (16.354806901662585 48.168549115726464),
HYDRANTOGD.9284069,9284069,POINT (16.304210350358616 48.14172869150083),
HYDRANTOGD.9284070,9284070,POINT (16.375815862777465 48.17310684628575),
HYDRANTOGD.9284071,9284071,POINT (16.319986936482298 48.14621009255935),
HYDRANTOGD.9284072,9284072,POINT (16.345515388547092 48.257717076405896),
HYDRANTOGD.9284073,9284073,POINT (16.32469655038299 48.255917920342),
HYDRANTOGD.9284074,9284074,POINT (16.38970179048674 48.22117027965894),
HYDRANTOGD.9284075,9284075,POINT (16.36952529833164 48.208476785025056),
HYDRANTOGD.9284076,9284076,POINT (16.296446102535402 48.19212494738856),
HYDRANTOGD.9284077,9284077,POINT (16.35233842212643 48.20412070068954),
HYDRANTOGD.9284078,9284078,POINT (16.286401098384285 48.15133861625179),
HYDRANTOGD.9284079,9284079,POINT (16.454945740926863 48.20839169978754),
HYDRANTOGD.9284080,9284080,POINT (16.467730088603705 48.22757463872483),
HYDRANTOGD.9284081,9284081,POINT (16.31958976644962 48.15609957208627),
HYDRANTOGD.9284082,9284082,POINT (16.425080573753675 48.27969231548281),
HYDRANTOGD.9284083,9284083,POINT (16.325761107126592 48.2475300670396),
HYDRANTOGD.9284084,9284084,POINT (16.367008210247224 48.25506564315746),
HYDRANTOGD.9284085,9284085,POINT (16.37480011605772 48.17047928014466),
HYDRANTOGD.9284086,9284086,POINT (16.414381107573373 48.25140667092863),
HYDRANTOGD.9284087,9284087,POINT (16.32872448762164 48.18920505759323),
HYDRANTOGD.9284088,9284088,POINT (16.432066478085943 48.243850923949296),
HYDRANTOGD.9284089,9284089,POINT (16.406889595280738 48.19508147866765),
HYDRANTOGD.9284090,9284090,POINT (16.3470194635104 48.21202660374973),
HYDRANTOGD.9284091,9284091,POINT (16.330062777712268 48.175864596416474),
HYDRANTOGD.9284092,9284092,POINT (16.39185648365474 48.17494136274578),
HYDRANTOGD.9284093,9284093,POINT (16.44473731366984 48.255095606214574),
HYDRANTOGD.9283976,9283976,POINT (16.41204852537395 48.274861713264066),
HYDRANTOGD.9284094,9284094,POINT (16.462958153271046 48.1608404706775),
HYDRANTOGD.9284095,9284095,POINT (16.388192513618765 48.23575713653737),
HYDRANTOGD.9284096,9284096,POINT (16.34204478573068 48.24247659776465),
HYDRANTOGD.9284097,9284097,POINT (16.362940097742115 48.17134304887169),
HYDRANTOGD.9284098,9284098,POINT (16.417326421738178 48.282605964157014),
HYDRANTOGD.9284099,9284099,POINT (16.357426602106564 48.192818032526105),
HYDRANTOGD.9284100,9284100,POINT (16.388411836906435 48.144690308764595),
HYDRANTOGD.9284101,9284101,POINT (16.32357274891301 48.14410269380979),
HYDRANTOGD.9284102,9284102,POINT (16.363837294156486 48.249755807234514),
HYDRANTOGD.9284103,9284103,POINT (16.43078800046011 48.29641519311132),
HYDRANTOGD.9284104,9284104,POINT (16.3195001390535 48.13095552095486),
HYDRANTOGD.9284105,9284105,POINT (16.472739256397354 48.163386397111545),
HYDRANTOGD.9284106,9284106,POINT (16.363579126198005 48.191689246218154),
HYDRANTOGD.9284107,9284107,POINT (16.457647843156337 48.20771387262393),
HYDRANTOGD.9284108,9284108,POINT (16.434400124012143 48.25930993343896),
HYDRANTOGD.9284109,9284109,POINT (16.504345729103843 48.206431242354576),
HYDRANTOGD.9284110,9284110,POINT (16.38909440588423 48.19494735511633),
HYDRANTOGD.9284111,9284111,POINT (16.318824312617675 48.25319795467666),
HYDRANTOGD.9284112,9284112,POINT (16.38249768180214 48.20105056227962),
HYDRANTOGD.9284113,9284113,POINT (16.281853698970906 48.13449943260701),
HYDRANTOGD.9284114,9284114,POINT (16.458545689867893 48.25205701074828),
HYDRANTOGD.9284115,9284115,POINT (16.21482705349085 48.206096822817074),
HYDRANTOGD.9284116,9284116,POINT (16.391194126910055 48.147074743742),
HYDRANTOGD.9284117,9284117,POINT (16.343035706004624 48.24872284255414),
HYDRANTOGD.9284118,9284118,POINT (16.389154364133574 48.14803519642079),
HYDRANTOGD.9284119,9284119,POINT (16.3868181582043 48.149636874244116),
HYDRANTOGD.9284120,9284120,POINT (16.388161289483538 48.14873919451971),
HYDRANTOGD.9284121,9284121,POINT (16.289752589772927 48.138845296158095),
HYDRANTOGD.9284122,9284122,POINT (16.54150976907126 48.25389556649336),
HYDRANTOGD.9284123,9284123,POINT (16.30818672631076 48.249068447217105),
HYDRANTOGD.9284124,9284124,POINT (16.414485608112418 48.2748491115948),
HYDRANTOGD.9284125,9284125,POINT (16.327561998972858 48.22130092375761),
HYDRANTOGD.9284126,9284126,POINT (16.52295832955117 48.20208225229909),
HYDRANTOGD.9284127,9284127,POINT (16.298794870536813 48.23082955536281),
HYDRANTOGD.9284128,9284128,POINT (16.444098692998324 48.25802085493734),
HYDRANTOGD.9284129,9284129,POINT (16.292297413235076 48.17014509272405),
HYDRANTOGD.9284130,9284130,POINT (16.32049437700757 48.168829731976814),
HYDRANTOGD.9284131,9284131,POINT (16.327540980433234 48.236061820640934),
HYDRANTOGD.9284132,9284132,POINT (16.355586493349694 48.18936532934629),
HYDRANTOGD.9284133,9284133,POINT (16.380797231330046 48.27832711514145),
HYDRANTOGD.9284134,9284134,POINT (16.264655613445573 48.1489906244133),
HYDRANTOGD.9284135,9284135,POINT (16.374881519562052 48.271813694173474),
HYDRANTOGD.9284136,9284136,POINT (16.438354067712257 48.2755914953102),
HYDRANTOGD.9284137,9284137,POINT (16.36601162268323 48.236092172001804),
HYDRANTOGD.9284138,9284138,POINT (16.350772257075683 48.230176173504745),
HYDRANTOGD.9284139,9284139,POINT (16.497786556208215 48.25414848591861),
HYDRANTOGD.9284140,9284140,POINT (16.340722774413493 48.188591499790476),
HYDRANTOGD.9284141,9284141,POINT (16.32909060193199 48.213897353408136),
HYDRANTOGD.9284142,9284142,POINT (16.356982230224418 48.2175186166038),
HYDRANTOGD.9284143,9284143,POINT (16.331031740924033 48.14366492939263),
HYDRANTOGD.9284144,9284144,POINT (16.383487059595442 48.167615634254176),
HYDRANTOGD.9284145,9284145,POINT (16.4543463872417 48.26831541443574),
HYDRANTOGD.9284146,9284146,POINT (16.30038974884721 48.239127400209966),
HYDRANTOGD.9284147,9284147,POINT (16.32202377795604 48.14515301985378),
HYDRANTOGD.9284148,9284148,POINT (16.43455917133068 48.250872709397235),
HYDRANTOGD.9284149,9284149,POINT (16.302161546234473 48.22241013491359),
HYDRANTOGD.9284150,9284150,POINT (16.399249496422268 48.19598345356094),
HYDRANTOGD.9284151,9284151,POINT (16.41531854349328 48.2799950607531),
HYDRANTOGD.9284152,9284152,POINT (16.263856971030982 48.20566624882699),
HYDRANTOGD.9284153,9284153,POINT (16.38821364557773 48.262499497501004),
HYDRANTOGD.9284154,9284154,POINT (16.261348550096365 48.19174358810713),
HYDRANTOGD.9284155,9284155,POINT (16.42411394299077 48.22428615435236),
HYDRANTOGD.9284156,9284156,POINT (16.534272361094484 48.23226541840196),
HYDRANTOGD.9284157,9284157,POINT (16.352235489198332 48.22499448549818),
HYDRANTOGD.9284158,9284158,POINT (16.389539571971724 48.209867435072056),
HYDRANTOGD.9284159,9284159,POINT (16.375078120849533 48.205340731380964),
HYDRANTOGD.9284160,9284160,POINT (16.367386952272 48.2026908152106),
HYDRANTOGD.9284161,9284161,POINT (16.301391362572613 48.233738121864526),
HYDRANTOGD.9284162,9284162,POINT (16.44370937854041 48.236479107275436),
HYDRANTOGD.9284163,9284163,POINT (16.34960484585973 48.186270367853496),
HYDRANTOGD.9284164,9284164,POINT (16.313966089570236 48.20603537069519),
HYDRANTOGD.9284165,9284165,POINT (16.2882858417155 48.187833795787085),
HYDRANTOGD.9284166,9284166,POINT (16.368009683567603 48.153785131019625),
HYDRANTOGD.9284167,9284167,POINT (16.341556181947233 48.171869917480024),
HYDRANTOGD.9284168,9284168,POINT (16.380497834162046 48.2019845759103),
HYDRANTOGD.9284169,9284169,POINT (16.298848364490233 48.25026436046659),
HYDRANTOGD.9284170,9284170,POINT (16.391679792096053 48.1867347977798),
HYDRANTOGD.9284171,9284171,POINT (16.435040396268274 48.24082150528113),
HYDRANTOGD.9284172,9284172,POINT (16.308504445653703 48.15446778104836),
HYDRANTOGD.9284173,9284173,POINT (16.307900112153977 48.2503031766699),
HYDRANTOGD.9284174,9284174,POINT (16.28423472521793 48.19049870703698),
HYDRANTOGD.9284175,9284175,POINT (16.3977209631732 48.185718810322854),
HYDRANTOGD.9284176,9284176,POINT (16.48352042682366 48.22512850030521),
HYDRANTOGD.9284177,9284177,POINT (16.40643957947175 48.22437810238316),
HYDRANTOGD.9284178,9284178,POINT (16.427979643723635 48.23968657989488),
HYDRANTOGD.9284179,9284179,POINT (16.335872905217574 48.209885132911296),
HYDRANTOGD.9284180,9284180,POINT (16.35347465916234 48.22307318721902),
HYDRANTOGD.9284181,9284181,POINT (16.369583359344283 48.17869524647147),
HYDRANTOGD.9284182,9284182,POINT (16.45710604015221 48.22690454457733),
HYDRANTOGD.9284183,9284183,POINT (16.362691784151608 48.17577614028238),
HYDRANTOGD.9284184,9284184,POINT (16.299130384604968 48.23774727674993),
HYDRANTOGD.9284185,9284185,POINT (16.250770687668677 48.219276905457654),
HYDRANTOGD.9284186,9284186,POINT (16.43229779592694 48.21905737652702),
HYDRANTOGD.9284187,9284187,POINT (16.382784955548782 48.14237489646056),
HYDRANTOGD.9284188,9284188,POINT (16.359480462431737 48.225839223015534),
HYDRANTOGD.9284189,9284189,POINT (16.380633943438728 48.27331270510968),
HYDRANTOGD.9284190,9284190,POINT (16.44745609690833 48.16880818891145),
HYDRANTOGD.9284191,9284191,POINT (16.38379784669376 48.206477130352496),
HYDRANTOGD.9284192,9284192,POINT (16.30909481768448 48.146707297528735),
HYDRANTOGD.9284193,9284193,POINT (16.39280819462198 48.20273695947589),
HYDRANTOGD.9284194,9284194,POINT (16.33382303713639 48.224163736547425),
HYDRANTOGD.9284195,9284195,POINT (16.270612504261674 48.16660195145069),
HYDRANTOGD.9284196,9284196,POINT (16.30903414052417 48.208439363275396),
HYDRANTOGD.9284197,9284197,POINT (16.386779376537017 48.208291763269145),
HYDRANTOGD.9284198,9284198,POINT (16.309054533185858 48.194724936752614),
HYDRANTOGD.9284199,9284199,POINT (16.342934698787808 48.218180314983556),
HYDRANTOGD.9284200,9284200,POINT (16.323252457711845 48.14239646265407),
HYDRANTOGD.9284201,9284201,POINT (16.37912602941381 48.15764707577926),
HYDRANTOGD.9284202,9284202,POINT (16.35966788606695 48.19205568990393),
HYDRANTOGD.9284203,9284203,POINT (16.268883884724996 48.13916994972284),
HYDRANTOGD.9284204,9284204,POINT (16.34448339457523 48.17841168462484),
HYDRANTOGD.9284205,9284205,POINT (16.491938642290126 48.21812691062686),
HYDRANTOGD.9284206,9284206,POINT (16.38553725072371 48.150303564236026),
HYDRANTOGD.9284207,9284207,POINT (16.350901720895 48.28124456818768),
HYDRANTOGD.9284208,9284208,POINT (16.32424811952101 48.23916725360738),
HYDRANTOGD.9284209,9284209,POINT (16.435703145171384 48.265601611559944),
HYDRANTOGD.9284210,9284210,POINT (16.359234202495553 48.211900542649325),
HYDRANTOGD.9284211,9284211,POINT (16.380831583491744 48.180047862974426),
HYDRANTOGD.9282682,9282682,POINT (16.485821339744945 48.253216819211495),
HYDRANTOGD.9282683,9282683,POINT (16.288302197511786 48.19947118378305),
HYDRANTOGD.9282684,9282684,POINT (16.34039325683729 48.15818800426625),
HYDRANTOGD.9282685,9282685,POINT (16.3511974143712 48.191229383471565),
HYDRANTOGD.9282686,9282686,POINT (16.397345935788266 48.20899240889145),
HYDRANTOGD.9282687,9282687,POINT (16.357085011661727 48.21365755402774),
HYDRANTOGD.9282688,9282688,POINT (16.375487644571713 48.21667269977009),
HYDRANTOGD.9282689,9282689,POINT (16.31018980508932 48.19334725972438),
HYDRANTOGD.9282690,9282690,POINT (16.34160804037857 48.26104460117461),
HYDRANTOGD.9282691,9282691,POINT (16.267949339039244 48.18068212445918),
HYDRANTOGD.9282692,9282692,POINT (16.342498146841983 48.17865189437807),
HYDRANTOGD.9282693,9282693,POINT (16.220731611706572 48.20603963994164),
HYDRANTOGD.9282694,9282694,POINT (16.410314730789896 48.288233002863095),
HYDRANTOGD.9282695,9282695,POINT (16.31023143012618 48.239208886626244),
HYDRANTOGD.9282696,9282696,POINT (16.282465043513195 48.19730224090142),
HYDRANTOGD.9282697,9282697,POINT (16.346231196815953 48.17849482040815),
HYDRANTOGD.9282698,9282698,POINT (16.340359270123578 48.19535269358521),
HYDRANTOGD.9282699,9282699,POINT (16.38155740060203 48.27730502446133),
HYDRANTOGD.9282700,9282700,POINT (16.39339047265341 48.26108142982198),
HYDRANTOGD.9282701,9282701,POINT (16.40711477974545 48.19985906417016),
HYDRANTOGD.9282702,9282702,POINT (16.32192013318094 48.20723383156671),
HYDRANTOGD.9282703,9282703,POINT (16.44740341847326 48.258908948999576),
HYDRANTOGD.9282704,9282704,POINT (16.366253274523206 48.21859914729018),
